symbol, name, exchange, marketCap, IPOYear, sector, industry, summary
AMSWA,American Software Inc.,NASDAQ,2.9549E8,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/amswa
AMSC,American Superconductor Corporation,NASDAQ,5.531E7,1991,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/amsc
AMWD,American Woodmark Corporation,NASDAQ,1.06E9,1986,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/amwd
CRMT,America&#39;s Car-Mart Inc.,NASDAQ,2.7581E8,,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/crmt
ABCB,Ameris Bancorp,NASDAQ,1.09E9,1994,Finance,Major Banks,http://www.nasdaq.com/symbol/abcb
AMSF,AMERISAFE Inc.,NASDAQ,1.03E9,2005,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/amsf
ASRV,AmeriServ Financial Inc.,NASDAQ,6.227E7,,Finance,Major Banks,http://www.nasdaq.com/symbol/asrv
ASRVP,AmeriServ Financial Inc.,NASDAQ,,,Finance,Major Banks,http://www.nasdaq.com/symbol/asrvp
ATLO,Ames National Corporation,NASDAQ,2.4488E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/atlo
AMGN,Amgen Inc.,NASDAQ,1.2062E11,1983,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/amgn
FOLD,Amicus Therapeutics Inc.,NASDAQ,1.34E9,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fold
AMKR,Amkor Technology Inc.,NASDAQ,1.48E9,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/amkr
AMPH,Amphastar Pharmaceuticals Inc.,NASDAQ,6.4378E8,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/amph
AMSG,Amsurg Corp.,NASDAQ,4.0199999999999995E9,,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/amsg
AMSGP,Amsurg Corp.,NASDAQ,2.7169E8,,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/amsgp
ASYS,Amtech Systems Inc.,NASDAQ,5.839E7,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asys
AFSI,AmTrust Financial Services Inc.,NASDAQ,5.09E9,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afsi
AMRS,Amyris Inc.,NASDAQ,2.9595E8,2010,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/amrs
ANAC,Anacor Pharmaceuticals Inc.,NASDAQ,4.67E9,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/anac
ANAD,ANADIGICS Inc.,NASDAQ,3.012E7,1995,Technology,Semiconductors,http://www.nasdaq.com/symbol/anad
ADI,Analog Devices Inc.,NASDAQ,1.864E10,,Technology,Semiconductors,http://www.nasdaq.com/symbol/adi
ALOG,Analogic Corporation,NASDAQ,1.0E9,1972,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/alog
AVXL,Anavex Life Sciences Corp.,NASDAQ,1.7555E8,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/avxl
ANCB,Anchor Bancorp,NASDAQ,6.401000000000001E7,2011,Finance,Banks,http://www.nasdaq.com/symbol/ancb
ABCW,Anchor BanCorp Wisconsin Inc.,NASDAQ,4.0304E8,2014,Finance,Banks,http://www.nasdaq.com/symbol/abcw
ANDA,Andina Acquisition Corp. II,NASDAQ,,,n/a,n/a,http://www.nasdaq.com/symbol/anda
ANDAU,Andina Acquisition Corp. II,NASDAQ,1.737E7,,n/a,n/a,http://www.nasdaq.com/symbol/andau
ANGI,Angie&#39;s List Inc.,NASDAQ,6.1443E8,2011,Consumer Services,Advertising,http://www.nasdaq.com/symbol/angi
ANGO,AngioDynamics Inc.,NASDAQ,4.1214E8,2004,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ango
ANIP,ANI Pharmaceuticals Inc.,NASDAQ,4.8726E8,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/anip
ANIK,Anika Therapeutics Inc.,NASDAQ,6.0541E8,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/anik
ANSS,ANSYS Inc.,NASDAQ,8.15E9,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/anss
ATRS,Antares Pharma Inc.,NASDAQ,2.0128E8,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrs
ANTE,Anterios Inc.,NASDAQ,,,n/a,n/a,http://www.nasdaq.com/symbol/ante
ANTH,Anthera Pharmaceuticals Inc.,NASDAQ,2.1094E8,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/anth
ABAC,Aoxin Tianli Group Inc.,NASDAQ,2.157E7,,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/abac
ATNY,API Technologies Corp.,NASDAQ,1.0753E8,,Technology,Semiconductors,http://www.nasdaq.com/symbol/atny
APIC,Apigee Corporation,NASDAQ,2.093E8,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/apic
APOG,Apogee Enterprises Inc.,NASDAQ,1.52E9,,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/apog
APOL,Apollo Education Group Inc.,NASDAQ,8.2062E8,1994,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apol
AINV,Apollo Investment Corporation,NASDAQ,1.42E9,2004,n/a,n/a,http://www.nasdaq.com/symbol/ainv
AMEH,Apollo Medical Holdings Inc.,NASDAQ,,,n/a,n/a,http://www.nasdaq.com/symbol/ameh
APPF,AppFolio Inc.,NASDAQ,5.2942E8,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/appf
AAPL,Apple Inc.,NASDAQ,6.6514E11,1980,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/aapl
ARCI,Appliance Recycling Centers of America Inc.,NASDAQ,4050000.0,,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/arci
APDN,Applied DNA Sciences Inc,NASDAQ,9.175E7,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apdn
APDNW,Applied DNA Sciences Inc,NASDAQ,,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apdnw
AGTC,Applied Genetic Technologies Corporation,NASDAQ,2.994E8,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/agtc
AMAT,Applied Materials Inc.,NASDAQ,2.239E10,1972,Technology,Semiconductors,http://www.nasdaq.com/symbol/amat
AMCC,Applied Micro Circuits Corporation,NASDAQ,6.0719E8,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/amcc
AAOI,Applied Optoelectronics Inc.,NASDAQ,3.0236E8,2013,Technology,Semiconductors,http://www.nasdaq.com/symbol/aaoi
AREX,Approach Resources Inc.,NASDAQ,9.065E7,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/arex
APRI,Apricus Biosciences Inc,NASDAQ,5.646E7,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/apri
APTO,Aptose Biosciences Inc.,NASDAQ,2.996E7,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/apto
AQMS,Aqua Metals Inc.,NASDAQ,7.045E7,2015,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/aqms
AQXP,Aquinox Pharmaceuticals Inc.,NASDAQ,2.0947E8,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aqxp
AUMA,AR Capital Acquisition Corp.,NASDAQ,2.928E8,2014,Finance,Business Services,http://www.nasdaq.com/symbol/auma
AUMAU,AR Capital Acquisition Corp.,NASDAQ,,2014,Finance,Business Services,http://www.nasdaq.com/symbol/aumau
AUMAW,AR Capital Acquisition Corp.,NASDAQ,,2014,Finance,Business Services,http://www.nasdaq.com/symbol/aumaw
ARDM,Aradigm Corporation,NASDAQ,9.241E7,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ardm
PETX,Aratana Therapeutics Inc.,NASDAQ,2.0058E8,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/petx
ARBR,ArborGen Inc.,NASDAQ,,,n/a,n/a,http://www.nasdaq.com/symbol/arbr
ABUS,Arbutus Biopharma Corporation,NASDAQ,2.985E8,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/abus
ARCW,ARC Group Worldwide Inc.,NASDAQ,3.673E7,,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/arcw
ABIO,ARCA biopharma Inc.,NASDAQ,4.761E7,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/abio
RKDA,Arcadia Biosciences Inc.,NASDAQ,1.9397E8,2015,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/rkda
ARCB,ArcBest Corporation,NASDAQ,6.4931E8,,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/arcb
ACGL,Arch Capital Group Ltd.,NASDAQ,9.07E9,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/acgl
APLP,Archrock Partners L.P.,NASDAQ,9.5964E8,,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/aplp
ACAT,Arctic Cat Inc.,NASDAQ,2.8031E8,1990,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/acat
ARDX,Ardelyx Inc.,NASDAQ,4.4776E8,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ardx
ARNA,Arena Pharmaceuticals Inc.,NASDAQ,5.045E8,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arna
ARCC,Ares Capital Corporation,NASDAQ,4.91E9,2004,n/a,n/a,http://www.nasdaq.com/symbol/arcc
AGII,Argo Group International Holdings Ltd.,NASDAQ,1.81E9,,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agii
AGIIL,Argo Group International Holdings Ltd.,NASDAQ,,,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agiil
ARGS,Argos Therapeutics Inc.,NASDAQ,8.731E7,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/args
ARIS,ARI Network Services Inc.,NASDAQ,6.301E7,1991,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/aris
ARIA,ARIAD Pharmaceuticals Inc.,NASDAQ,1.22E9,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/aria
ARKR,Ark Restaurants Corp.,NASDAQ,7.855E7,,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arkr
ARMH,ARM Holdings plc,NASDAQ,2.334E10,,Technology,Semiconductors,http://www.nasdaq.com/symbol/armh
ARTX,Arotech Corporation,NASDAQ,3.877E7,1994,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artx
ARWA,Arowana Inc.,NASDAQ,1.0653E8,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwa
ARWAR,Arowana Inc.,NASDAQ,,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwar
ARWAU,Arowana Inc.,NASDAQ,,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwau
ARWAW,Arowana Inc.,NASDAQ,,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwaw
ARQL,ArQule Inc.,NASDAQ,1.5346E8,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arql
ARRY,Array BioPharma Inc.,NASDAQ,5.7333E8,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arry
ARRS,ARRIS Group Inc.,NASDAQ,4.46E9,,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/arrs
DWAT,Arrow DWA Tactical ETF,NASDAQ,,,n/a,n/a,http://www.nasdaq.com/symbol/dwat
AROW,Arrow Financial Corporation,NASDAQ,3.6477E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/arow
ARWR,Arrowhead Research Corporation,NASDAQ,3.2071E8,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/arwr
ARTNA,Artesian Resources Corporation,NASDAQ,2.2949E8,,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/artna
ARTW,Art&#39;s-Way Manufacturing Co. Inc.,NASDAQ,1.304E7,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artw
PUMP,Asante Solutions Inc.,NASDAQ,,,n/a,n/a,http://www.nasdaq.com/symbol/pump
ASBB,ASB Bancorp Inc.,NASDAQ,1.1471E8,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/asbb
ASNA,Ascena Retail Group Inc.,NASDAQ,2.1E9,,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/asna
ASND,Ascendis Pharma A/S,NASDAQ,4.1062E8,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/asnd
ASCMA,Ascent Capital Group Inc.,NASDAQ,2.5298E8,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ascma
ASTI,Ascent Solar Technologies Inc.,NASDAQ,1.213E7,,Technology,Semiconductors,http://www.nasdaq.com/symbol/asti
APWC,Asia Pacific Wire & Cable Corporation Limited,NASDAQ,2.537E7,,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/apwc
ASML,ASML Holding N.V.,NASDAQ,3.938E10,1995,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asml
AZPN,Aspen Technology Inc.,NASDAQ,3.54E9,1994,Technology,EDP Services,http://www.nasdaq.com/symbol/azpn
ASMB,Assembly Biosciences Inc.,NASDAQ,1.5279E8,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/asmb
ASFI,Asta Funding Inc.,NASDAQ,1.0945E8,1995,Finance,Finance Companies,http://www.nasdaq.com/symbol/asfi
ASTE,Astec Industries Inc.,NASDAQ,8.8317E8,1986,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/aste
ALOT,Astro-Med Inc.,NASDAQ,9.739E7,1983,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/alot
ATRO,Astronics Corporation,NASDAQ,9.7458E8,,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/atro
ASTC,Astrotech Corporation,NASDAQ,2.957E7,,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/astc
ASUR,Asure Software Inc,NASDAQ,3.371E7,,Technology,EDP Services,http://www.nasdaq.com/symbol/asur
ATAI,ATA Inc.,NASDAQ,1.2027E8,2008,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/atai
ATRA,Atara Biotherapeutics Inc.,NASDAQ,9.6544E8,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/atra
ATHN,athenahealth Inc.,NASDAQ,6.11E9,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/athn
AFCB,Athens Bancshares Corporation,NASDAQ,5.209E7,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/afcb
ATHX,Athersys Inc.,NASDAQ,8.745E7,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/athx
AAPC,Atlantic Alliance Partnership Corp.,NASDAQ,1.0554E8,2015,Finance,Business Services,http://www.nasdaq.com/symbol/aapc
AAME,Atlantic American Corporation,NASDAQ,9.637E7,,Finance,Life Insurance,http://www.nasdaq.com/symbol/aame
ACBI,Atlantic Capital Bancshares Inc.,NASDAQ,3.4732E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/acbi
ACFC,Atlantic Coast Financial Corporation,NASDAQ,9.492E7,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/acfc
ATNI,Atlantic Tele-Network Inc.,NASDAQ,1.28E9,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atni
ATLC,Atlanticus Holdings Corporation,NASDAQ,4.842E7,1995,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/atlc
AAWW,Atlas Air Worldwide Holdings,NASDAQ,1.0E9,,Transportation,Transportation Services,http://www.nasdaq.com/symbol/aaww
AFH,Atlas Financial Holdings Inc.,NASDAQ,2.3294E8,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afh
ATML,Atmel Corporation,NASDAQ,3.56E9,1991,Technology,Semiconductors,http://www.nasdaq.com/symbol/atml
ATOS,Atossa Genetics Inc.,NASDAQ,1.474E7,2012,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atos
ATRC,AtriCure Inc.,NASDAQ,6.7107E8,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrc
ATRI,ATRION Corporation,NASDAQ,7.1165E8,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atri
ATTU,Attunity Ltd.,NASDAQ,2.1166E8,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/attu
LIFE,aTyr Pharma Inc.,NASDAQ,2.0645E8,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/life
AUBN,Auburn National Bancorporation Inc.,NASDAQ,9.863E7,,Finance,Major Banks,http://www.nasdaq.com/symbol/aubn
AUDC,AudioCodes Ltd.,NASDAQ,1.7331E8,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/audc
AUPH,Aurinia Pharmaceuticals Inc,NASDAQ,7.652E7,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/auph
EARS,Auris Medical Holding AG,NASDAQ,1.1146E8,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ears
ADAT,Authentidate Holding Corp.,NASDAQ,3.08E7,,Technology,EDP Services,http://www.nasdaq.com/symbol/adat
ABTL,Autobytel Inc.,NASDAQ,2.3897E8,1999,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/abtl
ADSK,Autodesk Inc.,NASDAQ,1.37E10,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/adsk
AGMX,AutoGenomics Inc.,NASDAQ,,,n/a,n/a,http://www.nasdaq.com/symbol/agmx
ADP,Automatic Data Processing Inc.,NASDAQ,4.026E10,,Technology,EDP Services,http://www.nasdaq.com/symbol/adp
AVGO,Avago Technologies Limited,NASDAQ,3.481E10,2009,Technology,Semiconductors,http://www.nasdaq.com/symbol/avgo
AAVL,Avalanche Biotechnologies Inc.,NASDAQ,2.2436E8,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/aavl
AVNU,Avenue Financial Holdings Inc.,NASDAQ,1.432E8,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/avnu
AVEO,AVEO Pharmaceuticals Inc.,NASDAQ,6.749E7,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aveo
AVNW,Aviat Networks Inc.,NASDAQ,5.875E7,,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/avnw
AVID,Avid Technology Inc.,NASDAQ,2.5954000000000003E8,1993,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/avid
AVGR,Avinger Inc.,NASDAQ,2.1268E8,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/avgr
CAR,Avis Budget Group Inc.,NASDAQ,4.11E9,,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/car
AWRE,Aware Inc.,NASDAQ,7.017E7,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/awre
ACLS,Axcelis Technologies Inc.,NASDAQ,2.9507E8,2000,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/acls
AXPW,Axion Power International Inc.,NASDAQ,4330000.0,,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/axpw
AXPWW,Axion Power International Inc.,NASDAQ,,,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/axpww
AXGN,AxoGen Inc.,NASDAQ,1.566E8,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/axgn
AXSM,Axsome Therapeutics Inc.,NASDAQ,1.6072E8,2015,n/a,n/a,http://www.nasdaq.com/symbol/axsm
AXTI,AXT Inc,NASDAQ,7.55E7,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/axti
BCOM,B Communications Ltd.,NASDAQ,7.783E8,,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/bcom
RILY,B. Riley Financial Inc.,NASDAQ,1.5897E8,,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rily
BOSC,B.O.S. Better Online Solutions,NASDAQ,4290000.0,,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/bosc
BEAV,B/E Aerospace Inc.,NASDAQ,4.81E9,1990,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/beav
BIDU,Baidu Inc.,NASDAQ,7.144E10,2005,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/bidu
BCPC,Balchem Corporation,NASDAQ,2.05E9,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bcpc
BWINA,Baldwin & Lyons Inc.,NASDAQ,3.5396E8,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwina
BWINB,Baldwin & Lyons Inc.,NASDAQ,3.5614E8,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwinb
BLDP,Ballard Power Systems Inc.,NASDAQ,2.1005E8,,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bldp
BANF,BancFirst Corporation,NASDAQ,9.8902E8,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/banf
BANFP,BancFirst Corporation,NASDAQ,2.656E7,,Finance,Major Banks,http://www.nasdaq.com/symbol/banfp
BKMU,Bank Mutual Corporation,NASDAQ,3.4115E8,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkmu
BOCH,Bank of Commerce Holdings (CA),NASDAQ,9.377E7,,Finance,Major Banks,http://www.nasdaq.com/symbol/boch
BMRC,Bank of Marin Bancorp,NASDAQ,3.3398E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/bmrc
BKSC,Bank of South Carolina Corp.,NASDAQ,7.96E7,,Finance,Major Banks,http://www.nasdaq.com/symbol/bksc
BOTJ,Bank of the James Financial Group Inc.,NASDAQ,4.029E7,,Finance,Major Banks,http://www.nasdaq.com/symbol/botj
OZRK,Bank of the Ozarks,NASDAQ,4.73E9,1997,Finance,Major Banks,http://www.nasdaq.com/symbol/ozrk
BFIN,BankFinancial Corporation,NASDAQ,2.6366E8,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bfin
BWFG,Bankwell Financial Group Inc.,NASDAQ,1.4465E8,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/bwfg
BANR,Banner Corporation,NASDAQ,1.76E9,,Finance,Major Banks,http://www.nasdaq.com/symbol/banr
BZUN,Baozun Inc.,NASDAQ,3.8247E8,2015,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/bzun
TAPR,Barclays Plc,NASDAQ,,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/tapr
BHAC,Barington/Hilco Acquisition Corp.,NASDAQ,5.587E7,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhac
BHACR,Barington/Hilco Acquisition Corp.,NASDAQ,,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacr
BHACU,Barington/Hilco Acquisition Corp.,NASDAQ,,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacu
BHACW,Barington/Hilco Acquisition Corp.,NASDAQ,,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacw
BBSI,Barrett Business Services Inc.,NASDAQ,3.0162E8,1993,Technology,Professional Services,http://www.nasdaq.com/symbol/bbsi
BSET,Bassett Furniture Industries Incorporated,NASDAQ,3.2463E8,,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/bset
BYBK,Bay Bancorp Inc.,NASDAQ,5.7E7,,Finance,Major Banks,http://www.nasdaq.com/symbol/bybk
BYLK,Baylake Corp,NASDAQ,1.33E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/bylk
BV,Bazaarvoice Inc.,NASDAQ,3.6647E8,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bv
BBCN,BBCN Bancorp Inc.,NASDAQ,1.44E9,,Finance,Major Banks,http://www.nasdaq.com/symbol/bbcn
BCBP,BCB Bancorp Inc. (NJ),NASDAQ,1.1763E8,2005,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bcbp
BDCV,BDCA Venture Inc.,NASDAQ,3.648E7,2011,n/a,n/a,http://www.nasdaq.com/symbol/bdcv
BECN,Beacon Roofing Supply Inc.,NASDAQ,1.88E9,2004,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/becn
BSF,Bear State Financial Inc.,NASDAQ,3.9554E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/bsf
BBGI,Beasley Broadcast Group Inc.,NASDAQ,8.832E7,2000,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/bbgi
BEBE,bebe stores inc.,NASDAQ,3.272E7,1998,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/bebe
BBBY,Bed Bath & Beyond Inc.,NASDAQ,8.95E9,1992,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/bbby
BELFA,Bel Fuse Inc.,NASDAQ,1.9761E8,,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfa
BELFB,Bel Fuse Inc.,NASDAQ,2.2541E8,,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfb
BLPH,Bellerophon Therapeutics Inc.,NASDAQ,3.969E7,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/blph
BLCM,Bellicum Pharmaceuticals Inc.,NASDAQ,5.8355E8,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/blcm
BNCL,Beneficial Bancorp Inc.,NASDAQ,1.15E9,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bncl
BNFT,Benefitfocus Inc.,NASDAQ,1.15E9,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bnft
BNTC,Benitec Biopharma Limited,NASDAQ,3.773E7,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bntc
BNTCW,Benitec Biopharma Limited,NASDAQ,,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bntcw
BGCP,BGC Partners Inc.,NASDAQ,2.31E9,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/bgcp
BGFV,Big 5 Sporting Goods Corporation,NASDAQ,2.0432E8,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bgfv
BIND,BIND Therapeutics Inc.,NASDAQ,9.083E7,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bind
ORPN,Bio Blast Pharma Ltd.,NASDAQ,5.891E7,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/orpn
BASI,Bioanalytical Systems Inc.,NASDAQ,1.378E7,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/basi
BCDA,BioCardia Inc.,NASDAQ,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/bcda
